date,target_demand,sku,category,location,channel
2026-03-01,209,AUT_AIRFILTER_007,Automotive,WH_WEST_02,RETAIL
2026-03-01,299,AUT_AIRFILTER_008,Automotive,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-01,71,AUT_AIRFILTER_009,Automotive,WH_WEST_02,RETAIL
2026-03-01,396,AUT_BRAKEPAD_010,Automotive,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-01,214,AUT_COOLANT_011,Automotive,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-01,283,AUT_COOLANT_012,Automotive,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-01,305,AUT_WIPERBLADE_013,Automotive,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,28,AUT_HEADLIGHT_014,Automotive,WH_NORTH_04,E_COMMERCE
2026-03-01,232,AUT_ALTERNATOR_015,Automotive,WH_WEST_02,E_COMMERCE
2026-03-01,120,AUT_BATTERY_016,Automotive,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-01,113,AUT_TIRE_017,Automotive,WH_NORTH_04,RETAIL
2026-03-01,218,AUT_WIPERBLADE_018,Automotive,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,264,AUT_ALTERNATOR_019,Automotive,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-01,288,AUT_BATTERY_020,Automotive,WH_EAST_01,RETAIL
2026-03-01,174,AUT_TIRE_021,Automotive,WH_EAST_01,RETAIL
2026-03-01,148,AUT_COOLANT_022,Automotive,WH_SOUTH_03,RETAIL
2026-03-01,850,AUT_SPARKPLUG_023,Automotive,WH_SOUTH_03,E_COMMERCE
2026-03-01,336,AUT_TIRE_024,Automotive,WH_NORTH_04,WHOLESALE
2026-03-01,163,AUT_TIRE_025,Automotive,WH_SOUTH_03,WHOLESALE
2026-03-01,119,AUT_ALTERNATOR_026,Automotive,WH_WEST_02,RETAIL
2026-03-01,284,AUT_SPARKPLUG_027,Automotive,WH_NORTH_04,WHOLESALE
2026-03-01,229,AUT_COOLANT_028,Automotive,WH_EAST_01,WHOLESALE
2026-03-01,54,AUT_BRAKEPAD_029,Automotive,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-01,101,AUT_BATTERY_030,Automotive,WH_WEST_02,WHOLESALE
2026-03-01,261,AUT_WIPERBLADE_031,Automotive,WH_WEST_02,RETAIL
2026-03-01,313,AUT_BATTERY_032,Automotive,WH_WEST_02,WHOLESALE
2026-03-01,307,AUT_WIPERBLADE_033,Automotive,WH_SOUTH_03,E_COMMERCE
2026-03-01,207,AUT_SPARKPLUG_034,Automotive,WH_NORTH_04,E_COMMERCE
2026-03-01,116,AUT_WIPERBLADE_035,Automotive,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-01,202,AUT_SPARKPLUG_036,Automotive,WH_WEST_02,RETAIL
2026-03-01,105,AUT_BRAKEPAD_037,Automotive,WH_SOUTH_03,E_COMMERCE
2026-03-01,287,AUT_HEADLIGHT_038,Automotive,WH_SOUTH_03,RETAIL
2026-03-01,153,AUT_OILFILTER_039,Automotive,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,308,AUT_BATTERY_040,Automotive,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-01,23,AUT_OILFILTER_041,Automotive,WH_NORTH_04,WHOLESALE
2026-03-01,21,AUT_TIRE_042,Automotive,WH_SOUTH_03,E_COMMERCE
2026-03-01,228,AUT_TIRE_043,Automotive,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-01,251,AUT_BATTERY_044,Automotive,WH_SOUTH_03,E_COMMERCE
2026-03-01,69,AUT_ALTERNATOR_045,Automotive,WH_WEST_02,E_COMMERCE
2026-03-01,306,AUT_BATTERY_046,Automotive,WH_NORTH_04,WHOLESALE
2026-03-01,234,AUT_ALTERNATOR_047,Automotive,WH_EAST_01,WHOLESALE
2026-03-01,369,AUT_ALTERNATOR_048,Automotive,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,63,AUT_WIPERBLADE_049,Automotive,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-01,346,AUT_BATTERY_050,Automotive,WH_EAST_01,RETAIL
2026-03-01,30,AUT_BRAKEPAD_051,Automotive,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-01,101,AUT_SPARKPLUG_052,Automotive,WH_SOUTH_03,WHOLESALE
2026-03-01,257,AUT_OILFILTER_053,Automotive,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-01,185,AUT_BATTERY_054,Automotive,WH_NORTH_04,E_COMMERCE
2026-03-01,301,AUT_TIRE_055,Automotive,WH_SOUTH_03,WHOLESALE
2026-03-01,76,AUT_ALTERNATOR_056,Automotive,WH_SOUTH_03,RETAIL
2026-03-01,63,AUT_BATTERY_057,Automotive,WH_WEST_02,WHOLESALE
2026-03-01,190,AUT_BRAKEPAD_058,Automotive,WH_SOUTH_03,E_COMMERCE
2026-03-01,89,AUT_BATTERY_059,Automotive,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-01,68,AUT_TIRE_060,Automotive,WH_SOUTH_03,WHOLESALE
2026-03-01,157,AUT_TIRE_061,Automotive,WH_WEST_02,RETAIL
2026-03-01,113,AUT_ALTERNATOR_062,Automotive,WH_EAST_01,RETAIL
2026-03-01,177,AUT_ALTERNATOR_063,Automotive,WH_SOUTH_03,RETAIL
2026-03-01,276,AUT_HEADLIGHT_064,Automotive,WH_EAST_01,WHOLESALE
2026-03-01,352,AUT_BRAKEPAD_065,Automotive,WH_SOUTH_03,WHOLESALE
2026-03-01,77,AUT_AIRFILTER_066,Automotive,WH_NORTH_04,E_COMMERCE
2026-03-01,232,AUT_OILFILTER_067,Automotive,WH_NORTH_04,RETAIL
2026-03-01,157,AUT_BRAKEPAD_068,Automotive,WH_WEST_02,RETAIL
2026-03-01,29,AUT_COOLANT_069,Automotive,WH_NORTH_04,E_COMMERCE
2026-03-01,335,AUT_BATTERY_070,Automotive,WH_WEST_02,E_COMMERCE
2026-03-01,133,AUT_WIPERBLADE_071,Automotive,WH_EAST_01,WHOLESALE
2026-03-01,429,HOM_DESK_001,HomeGoods,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-01,638,HOM_TOWEL_002,HomeGoods,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,700,HOM_CHAIR_003,HomeGoods,WH_NORTH_04,E_COMMERCE
2026-03-01,154,HOM_MIRROR_004,HomeGoods,WH_WEST_02,WHOLESALE
2026-03-01,367,HOM_TOWEL_005,HomeGoods,WH_WEST_02,E_COMMERCE
2026-03-01,440,HOM_PILLOW_006,HomeGoods,WH_EAST_01,RETAIL
2026-03-01,296,HOM_TOWEL_007,HomeGoods,WH_SOUTH_03,WHOLESALE
2026-03-01,358,HOM_SHEETS_008,HomeGoods,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,290,HOM_PILLOW_009,HomeGoods,WH_WEST_02,RETAIL
2026-03-01,242,HOM_CURTAIN_010,HomeGoods,WH_NORTH_04,RETAIL
2026-03-01,571,HOM_LAMP_011,HomeGoods,WH_WEST_02,WHOLESALE
2026-03-01,341,HOM_DESK_012,HomeGoods,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,243,HOM_CURTAIN_013,HomeGoods,WH_NORTH_04,E_COMMERCE
2026-03-01,468,HOM_DESK_014,HomeGoods,WH_NORTH_04,RETAIL
2026-03-01,536,HOM_RUG_015,HomeGoods,WH_WEST_02,E_COMMERCE
2026-03-01,232,HOM_SHEETS_016,HomeGoods,WH_WEST_02,WHOLESALE
2026-03-01,283,HOM_MIRROR_017,HomeGoods,WH_WEST_02,RETAIL
2026-03-01,359,HOM_CLOCK_018,HomeGoods,WH_EAST_01,E_COMMERCE
2026-03-01,345,HOM_PILLOW_019,HomeGoods,WH_NORTH_04,WHOLESALE
2026-03-01,434,HOM_CLOCK_020,HomeGoods,WH_EAST_01,RETAIL
2026-03-01,64,HOM_RUG_021,HomeGoods,WH_NORTH_04,WHOLESALE
2026-03-01,401,HOM_CURTAIN_022,HomeGoods,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-01,537,HOM_CLOCK_023,HomeGoods,WH_WEST_02,E_COMMERCE
2026-03-01,400,HOM_PILLOW_024,HomeGoods,WH_EAST_01,RETAIL
2026-03-01,901,HOM_CHAIR_025,HomeGoods,WH_NORTH_04,RETAIL
2026-03-01,75,HOM_DESK_026,HomeGoods,WH_SOUTH_03,E_COMMERCE
2026-03-01,505,HOM_DESK_027,HomeGoods,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-01,329,HOM_LAMP_028,HomeGoods,WH_WEST_02,RETAIL
2026-03-01,166,HOM_CHAIR_029,HomeGoods,WH_NORTH_04,WHOLESALE
2026-03-01,572,HOM_LAMP_030,HomeGoods,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,380,HOM_MIRROR_031,HomeGoods,WH_NORTH_04,WHOLESALE
2026-03-01,715,HOM_TOWEL_032,HomeGoods,WH_NORTH_04,E_COMMERCE
2026-03-01,443,HOM_SHEETS_033,HomeGoods,WH_NORTH_04,E_COMMERCE
2026-03-01,170,HOM_TOWEL_034,HomeGoods,WH_NORTH_04,E_COMMERCE
2026-03-01,75,HOM_PILLOW_035,HomeGoods,WH_EAST_01,RETAIL
2026-03-01,433,HOM_CLOCK_036,HomeGoods,WH_WEST_02,E_COMMERCE
2026-03-01,297,HOM_LAMP_037,HomeGoods,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-01,550,HOM_MIRROR_038,HomeGoods,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,271,HOM_PILLOW_039,HomeGoods,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-01,570,HOM_PILLOW_040,HomeGoods,WH_WEST_02,WHOLESALE
2026-03-01,184,HOM_SHEETS_041,HomeGoods,WH_SOUTH_03,E_COMMERCE
2026-03-01,76,HOM_RUG_042,HomeGoods,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-01,393,HOM_CURTAIN_043,HomeGoods,WH_WEST_02,RETAIL
2026-03-01,531,HOM_MIRROR_044,HomeGoods,WH_EAST_01,RETAIL
2026-03-01,600,HOM_SHEETS_045,HomeGoods,WH_WEST_02,RETAIL
2026-03-01,702,HOM_RUG_046,HomeGoods,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-01,262,HOM_RUG_047,HomeGoods,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-01,408,HOM_CHAIR_048,HomeGoods,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,270,HOM_TOWEL_049,HomeGoods,WH_SOUTH_03,RETAIL
2026-03-01,90,HOM_CLOCK_050,HomeGoods,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,350,HOM_MIRROR_051,HomeGoods,WH_NORTH_04,WHOLESALE
2026-03-01,647,HOM_SHEETS_052,HomeGoods,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-01,563,HOM_CURTAIN_053,HomeGoods,WH_EAST_01,E_COMMERCE
2026-03-01,1065,HOM_MIRROR_054,HomeGoods,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-01,832,HOM_CLOCK_055,HomeGoods,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-01,620,HOM_PILLOW_056,HomeGoods,WH_SOUTH_03,E_COMMERCE
2026-03-01,326,HOM_LAMP_057,HomeGoods,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,461,HOM_TOWEL_058,HomeGoods,WH_EAST_01,WHOLESALE
2026-03-01,400,HOM_CLOCK_059,HomeGoods,WH_SOUTH_03,RETAIL
2026-03-01,94,HOM_RUG_060,HomeGoods,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,419,HOM_PILLOW_061,HomeGoods,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-01,659,HOM_CURTAIN_062,HomeGoods,WH_NORTH_04,E_COMMERCE
2026-03-01,119,HOM_RUG_063,HomeGoods,WH_EAST_01,RETAIL
2026-03-01,557,HOM_CHAIR_064,HomeGoods,WH_NORTH_04,E_COMMERCE
2026-03-01,420,HOM_RUG_065,HomeGoods,WH_SOUTH_03,E_COMMERCE
2026-03-01,242,HOM_DESK_066,HomeGoods,WH_WEST_02,RETAIL
2026-03-01,34,HOM_LAMP_067,HomeGoods,WH_EAST_01,E_COMMERCE
2026-03-01,1109,HOM_PILLOW_068,HomeGoods,WH_WEST_02,RETAIL
2026-03-01,571,HOM_MIRROR_069,HomeGoods,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-01,233,HOM_PILLOW_070,HomeGoods,WH_SOUTH_03,WHOLESALE
2026-03-01,453,HOM_SHEETS_071,HomeGoods,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,3724,BEA_SUNSCREEN_001,Beauty,WH_SOUTH_03,WHOLESALE
2026-03-01,2501,BEA_FACEWASH_002,Beauty,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-01,810,BEA_MASCARA_003,Beauty,WH_SOUTH_03,RETAIL
2026-03-01,1280,BEA_NAILPOLISH_004,Beauty,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-01,2575,BEA_PERFUME_005,Beauty,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-01,2114,BEA_LOTION_006,Beauty,WH_NORTH_04,RETAIL
2026-03-01,2771,BEA_FOUNDATION_007,Beauty,WH_EAST_01,RETAIL
2026-03-01,1211,BEA_MASCARA_008,Beauty,WH_EAST_01,E_COMMERCE
2026-03-01,361,BEA_FOUNDATION_009,Beauty,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-01,1035,BEA_FACEWASH_010,Beauty,WH_NORTH_04,WHOLESALE
2026-03-01,323,BEA_NAILPOLISH_011,Beauty,WH_WEST_02,E_COMMERCE
2026-03-01,2838,BEA_LOTION_012,Beauty,WH_WEST_02,E_COMMERCE
2026-03-01,2009,BEA_NAILPOLISH_013,Beauty,WH_NORTH_04,RETAIL
2026-03-01,789,BEA_SUNSCREEN_014,Beauty,WH_EAST_01,WHOLESALE
2026-03-01,2178,BEA_FACEWASH_015,Beauty,WH_SOUTH_03,WHOLESALE
2026-03-01,897,BEA_LOTION_016,Beauty,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-01,2790,BEA_NAILPOLISH_017,Beauty,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-01,3685,BEA_PERFUME_018,Beauty,WH_EAST_01,RETAIL
2026-03-01,2026,BEA_BLUSH_019,Beauty,WH_WEST_02,RETAIL
2026-03-01,1416,BEA_BLUSH_020,Beauty,WH_EAST_01,E_COMMERCE
2026-03-01,2418,BEA_BLUSH_021,Beauty,WH_NORTH_04,E_COMMERCE
2026-03-01,2750,BEA_MASCARA_022,Beauty,WH_EAST_01,WHOLESALE
2026-03-01,2150,BEA_LIPSTICK_023,Beauty,WH_WEST_02,E_COMMERCE
2026-03-01,296,BEA_LIPSTICK_024,Beauty,WH_EAST_01,E_COMMERCE
2026-03-01,2160,BEA_FOUNDATION_025,Beauty,WH_SOUTH_03,E_COMMERCE
2026-03-01,898,BEA_FACEWASH_026,Beauty,WH_NORTH_04,E_COMMERCE
2026-03-01,2514,BEA_MASCARA_027,Beauty,WH_WEST_02,RETAIL
2026-03-01,1931,BEA_SUNSCREEN_028,Beauty,WH_EAST_01,WHOLESALE
2026-03-01,653,BEA_BLUSH_029,Beauty,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-01,861,BEA_NAILPOLISH_030,Beauty,WH_SOUTH_03,RETAIL
2026-03-01,3265,BEA_FOUNDATION_031,Beauty,WH_SOUTH_03,RETAIL
2026-03-01,4390,BEA_PERFUME_032,Beauty,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,2783,BEA_SUNSCREEN_033,Beauty,WH_NORTH_04,WHOLESALE
2026-03-01,2765,BEA_FACEWASH_034,Beauty,WH_WEST_02,RETAIL
2026-03-01,605,BEA_NAILPOLISH_035,Beauty,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-01,1765,BEA_FOUNDATION_036,Beauty,WH_EAST_01,E_COMMERCE
2026-03-01,2223,BEA_BLUSH_037,Beauty,WH_WEST_02,WHOLESALE
2026-03-01,608,BEA_MASCARA_038,Beauty,WH_SOUTH_03,E_COMMERCE
2026-03-01,1630,BEA_LOTION_039,Beauty,WH_NORTH_04,RETAIL
2026-03-01,3426,BEA_LIPSTICK_040,Beauty,WH_NORTH_04,RETAIL
2026-03-01,265,BEA_FOUNDATION_041,Beauty,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-01,2701,BEA_LOTION_042,Beauty,WH_NORTH_04,RETAIL
2026-03-01,2172,BEA_FACEWASH_043,Beauty,WH_NORTH_04,E_COMMERCE
2026-03-01,1629,BEA_PERFUME_044,Beauty,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,2458,BEA_FACEWASH_045,Beauty,WH_EAST_01,WHOLESALE
2026-03-01,1348,BEA_EYESHADOW_046,Beauty,WH_WEST_02,WHOLESALE
2026-03-01,504,BEA_LOTION_047,Beauty,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-01,1427,BEA_NAILPOLISH_048,Beauty,WH_WEST_02,RETAIL
2026-03-01,2728,BEA_LIPSTICK_049,Beauty,WH_WEST_02,E_COMMERCE
2026-03-01,496,BEA_FACEWASH_050,Beauty,WH_SOUTH_03,WHOLESALE
2026-03-01,2830,BEA_LIPSTICK_051,Beauty,WH_WEST_02,RETAIL
2026-03-01,2858,BEA_BLUSH_052,Beauty,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-01,3115,BEA_LOTION_053,Beauty,WH_NORTH_04,WHOLESALE
2026-03-01,1218,BEA_LIPSTICK_054,Beauty,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-01,2402,BEA_SUNSCREEN_055,Beauty,WH_SOUTH_03,E_COMMERCE
2026-03-01,1953,BEA_LIPSTICK_056,Beauty,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-01,744,BEA_PERFUME_057,Beauty,WH_SOUTH_03,E_COMMERCE
2026-03-01,4001,BEA_SUNSCREEN_058,Beauty,WH_NORTH_04,WHOLESALE
2026-03-01,1895,BEA_EYESHADOW_059,Beauty,WH_SOUTH_03,WHOLESALE
2026-03-01,2687,BEA_MASCARA_060,Beauty,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-01,303,BEA_PERFUME_061,Beauty,WH_SOUTH_03,E_COMMERCE
2026-03-01,2636,BEA_NAILPOLISH_062,Beauty,WH_WEST_02,E_COMMERCE
2026-03-01,3752,BEA_NAILPOLISH_063,Beauty,WH_SOUTH_03,E_COMMERCE
2026-03-01,1413,BEA_MASCARA_064,Beauty,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-01,3497,BEA_MASCARA_065,Beauty,WH_WEST_02,RETAIL
2026-03-01,563,BEA_LOTION_066,Beauty,WH_EAST_01,WHOLESALE
2026-03-01,3006,BEA_MASCARA_067,Beauty,WH_SOUTH_03,E_COMMERCE
2026-03-01,2094,BEA_SUNSCREEN_068,Beauty,WH_SOUTH_03,WHOLESALE
2026-03-01,351,BEA_BLUSH_069,Beauty,WH_SOUTH_03,E_COMMERCE
2026-03-01,2839,BEA_LOTION_070,Beauty,WH_SOUTH_03,E_COMMERCE
2026-03-01,2999,BEA_LOTION_071,Beauty,WH_WEST_02,RETAIL
2026-03-02,95,ELE_PHONE_001,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-02,474,ELE_KEYBOARD_002,Electronics,WH_EAST_01,RETAIL
2026-03-02,393,ELE_CHARGER_003,Electronics,WH_EAST_01,RETAIL
2026-03-02,579,ELE_SPEAKER_004,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-02,172,ELE_SPEAKER_005,Electronics,WH_EAST_01,WHOLESALE
2026-03-02,209,ELE_CHARGER_006,Electronics,WH_SOUTH_03,RETAIL
2026-03-02,103,ELE_PHONE_007,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-02,305,ELE_SPEAKER_008,Electronics,WH_SOUTH_03,RETAIL
2026-03-02,819,ELE_MONITOR_009,Electronics,WH_WEST_02,RETAIL
2026-03-02,758,ELE_LAPTOP_010,Electronics,WH_WEST_02,E_COMMERCE
2026-03-02,183,ELE_TV_011,Electronics,WH_EAST_01,RETAIL
2026-03-02,1173,ELE_KEYBOARD_012,Electronics,WH_NORTH_04,RETAIL
2026-03-02,175,ELE_MONITOR_013,Electronics,WH_NORTH_04,WHOLESALE
2026-03-02,415,ELE_HEADPHONES_014,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-02,663,ELE_LAPTOP_015,Electronics,WH_NORTH_04,WHOLESALE
2026-03-02,429,ELE_KEYBOARD_016,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-02,764,ELE_CHARGER_017,Electronics,WH_NORTH_04,RETAIL
2026-03-02,48,ELE_CAMERA_018,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-02,807,ELE_MONITOR_019,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-02,506,ELE_KEYBOARD_020,Electronics,WH_SOUTH_03,RETAIL
2026-03-02,300,ELE_TV_021,Electronics,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-02,986,ELE_CHARGER_022,Electronics,WH_WEST_02,E_COMMERCE
2026-03-02,361,ELE_CHARGER_023,Electronics,WH_WEST_02,E_COMMERCE
2026-03-02,576,ELE_SPEAKER_024,Electronics,WH_EAST_01,RETAIL
2026-03-02,133,ELE_TABLET_025,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-02,995,ELE_PHONE_026,Electronics,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-02,294,ELE_CHARGER_027,Electronics,WH_NORTH_04,RETAIL
2026-03-02,926,ELE_CAMERA_028,Electronics,WH_SOUTH_03,WHOLESALE
2026-03-02,859,ELE_SPEAKER_029,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-02,848,ELE_SPEAKER_030,Electronics,WH_WEST_02,WHOLESALE
2026-03-02,318,ELE_LAPTOP_031,Electronics,WH_EAST_01,WHOLESALE
2026-03-02,206,ELE_CHARGER_032,Electronics,WH_EAST_01,RETAIL
2026-03-02,645,ELE_LAPTOP_033,Electronics,WH_EAST_01,RETAIL
2026-03-02,81,ELE_SPEAKER_034,Electronics,WH_NORTH_04,E_COMMERCE
2026-03-02,825,ELE_SPEAKER_035,Electronics,WH_NORTH_04,RETAIL
2026-03-02,481,ELE_TABLET_036,Electronics,WH_EAST_01,E_COMMERCE
2026-03-02,105,ELE_TV_037,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-02,147,ELE_CHARGER_038,Electronics,WH_WEST_02,WHOLESALE
2026-03-02,860,ELE_PHONE_039,Electronics,WH_EAST_01,WHOLESALE
2026-03-02,730,ELE_KEYBOARD_040,Electronics,WH_SOUTH_03,RETAIL
2026-03-02,400,ELE_MONITOR_041,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-02,831,ELE_CAMERA_042,Electronics,WH_WEST_02,E_COMMERCE
2026-03-02,434,ELE_LAPTOP_043,Electronics,WH_WEST_02,WHOLESALE
2026-03-02,1081,ELE_CHARGER_044,Electronics,WH_EAST_01,E_COMMERCE
2026-03-02,964,ELE_PHONE_045,Electronics,WH_WEST_02,E_COMMERCE
2026-03-02,688,ELE_MONITOR_046,Electronics,WH_SOUTH_03,WHOLESALE
2026-03-02,925,ELE_MONITOR_047,Electronics,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-02,412,ELE_TV_048,Electronics,WH_NORTH_04,WHOLESALE
2026-03-02,53,ELE_CHARGER_049,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-02,2069,ELE_HEADPHONES_050,Electronics,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-02,260,ELE_HEADPHONES_051,Electronics,WH_NORTH_04,RETAIL
2026-03-02,2229,ELE_TABLET_052,Electronics,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-02,2017,ELE_LAPTOP_053,Electronics,WH_WEST_02,E_COMMERCE
2026-03-02,928,ELE_LAPTOP_054,Electronics,WH_NORTH_04,RETAIL
2026-03-02,1028,ELE_TABLET_055,Electronics,WH_WEST_02,RETAIL
2026-03-02,875,ELE_TV_056,Electronics,WH_SOUTH_03,E_COMMERCE
2026-03-02,364,ELE_CHARGER_057,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-02,237,ELE_MONITOR_058,Electronics,WH_NORTH_04,E_COMMERCE
2026-03-02,432,ELE_HEADPHONES_059,Electronics,WH_WEST_02,E_COMMERCE
2026-03-02,899,ELE_TV_060,Electronics,WH_WEST_02,E_COMMERCE
2026-03-02,124,ELE_SPEAKER_061,Electronics,WH_EAST_01,E_COMMERCE
2026-03-02,603,ELE_CHARGER_062,Electronics,WH_WEST_02,RETAIL
2026-03-02,595,ELE_SPEAKER_063,Electronics,WH_SOUTH_03,WHOLESALE
2026-03-02,925,ELE_CHARGER_064,Electronics,WH_SOUTH_03,WHOLESALE
2026-03-02,286,ELE_CAMERA_065,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-02,595,ELE_MONITOR_066,Electronics,WH_WEST_02,E_COMMERCE
2026-03-02,836,ELE_TABLET_067,Electronics,WH_NORTH_04,B2B_DISTRIBUTOR
2026-03-02,335,ELE_CAMERA_068,Electronics,WH_NORTH_04,WHOLESALE
2026-03-02,273,ELE_SPEAKER_069,Electronics,WH_EAST_01,WHOLESALE
2026-03-02,212,ELE_TABLET_070,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-03-02,176,ELE_CAMERA_071,Electronics,WH_SOUTH_03,WHOLESALE
2026-03-02,997,ELE_KEYBOARD_072,Electronics,WH_NORTH_04,RETAIL
2026-03-02,7493,FMCG_COFFEE_001,FMCG,WH_NORTH_04,RETAIL
2026-03-02,6610,FMCG_SHAMPOO_002,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-02,1905,FMCG_CEREAL_003,FMCG,WH_EAST_01,WHOLESALE
2026-03-02,5809,FMCG_WATER_004,FMCG,WH_NORTH_04,WHOLESALE
2026-03-02,416,FMCG_MILK_005,FMCG,WH_EAST_01,E_COMMERCE
2026-03-02,6210,FMCG_SHAMPOO_006,FMCG,WH_WEST_02,WHOLESALE
2026-03-02,4709,FMCG_SOAP_007,FMCG,WH_NORTH_04,RETAIL
2026-03-02,2008,FMCG_COFFEE_008,FMCG,WH_EAST_01,B2B_DISTRIBUTOR
2026-03-02,2395,FMCG_WATER_009,FMCG,WH_SOUTH_03,RETAIL
2026-03-02,4674,FMCG_COFFEE_010,FMCG,WH_NORTH_04,E_COMMERCE
2026-03-02,6979,FMCG_YOGURT_011,FMCG,WH_SOUTH_03,RETAIL
2026-03-02,908,FMCG_YOGURT_012,FMCG,WH_EAST_01,RETAIL
2026-03-02,2546,FMCG_SOAP_013,FMCG,WH_NORTH_04,E_COMMERCE
2026-03-02,2034,FMCG_SNACKS_014,FMCG,WH_WEST_02,E_COMMERCE
2026-03-02,5793,FMCG_YOGURT_015,FMCG,WH_NORTH_04,WHOLESALE
2026-03-02,1397,FMCG_SOAP_016,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-02,763,FMCG_MILK_017,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-03-02,7628,FMCG_WATER_018,FMCG,WH_NORTH_04,RETAIL
2026-03-02,2785,FMCG_WATER_019,FMCG,WH_NORTH_04,WHOLESALE
2026-03-02,4483,FMCG_WATER_020,FMCG,WH_SOUTH_03,WHOLESALE
